sales_region_code,item_code,first_cate_code,second_cate_code,order_date,ord_qty
101,21703,305,412,2017-09-10,6
101,21703,305,412,2017-09-17,73
101,21703,305,412,2017-09-24,74
101,21703,305,412,2017-10-01,76
101,21703,305,412,2017-10-22,147
101,21703,305,412,2017-10-29,152
101,21703,305,412,2017-11-05,144
101,21703,305,412,2017-11-12,159
101,21703,305,412,2017-11-26,15
101,21703,305,412,2017-12-10,13
101,21703,305,412,2017-12-17,118
101,21703,305,412,2017-12-24,66
101,21703,305,412,2017-12-31,5
101,21703,305,412,2018-01-07,240
101,21703,305,412,2018-01-14,468
101,21703,305,412,2018-01-21,301
101,21703,305,412,2018-01-28,22
101,21703,305,412,2018-02-04,12
101,21703,305,412,2018-02-25,26
101,21703,305,412,2018-03-04,145
101,21703,305,412,2018-03-11,146
101,21703,305,412,2018-03-18,29
101,21703,305,412,2018-03-25,59
101,21703,305,412,2018-04-01,55
101,21703,305,412,2018-04-08,301
101,21703,305,412,2018-04-15,105
101,21703,305,412,2018-04-22,17
101,21703,305,412,2018-04-29,122
101,21703,305,412,2018-05-13,65
101,21703,305,412,2018-05-20,26
101,21703,305,412,2018-06-03,30
101,21703,305,412,2018-06-10,109
101,21703,305,412,2018-06-17,343
101,21703,305,412,2018-06-24,11
101,21703,305,412,2018-07-01,39
101,21703,305,412,2018-07-15,6
101,21703,305,412,2018-07-22,30
101,21703,305,412,2018-07-29,37
101,21703,305,412,2018-08-05,2
101,21703,305,412,2018-08-12,131
101,21703,305,412,2018-08-19,46
101,21703,305,412,2018-08-26,2
101,21703,305,412,2018-09-09,9
101,21703,305,412,2018-09-16,27
101,21703,305,412,2018-09-30,7
101,21703,305,412,2018-10-07,81
101,21703,305,412,2018-10-21,40
101,21703,305,412,2018-10-28,27
101,21703,305,412,2018-11-04,52
101,21703,305,412,2018-11-11,41
101,21703,305,412,2018-11-18,56
101,21703,305,412,2018-12-02,24
101,21703,305,412,2018-12-16,22
101,21703,305,412,2018-12-23,16
101,21707,307,403,2018-07-29,12
101,21707,307,403,2018-10-14,16
101,21707,307,403,2018-10-28,17
101,21707,307,403,2018-11-04,3
101,21709,302,408,2018-03-25,311
101,21709,302,408,2018-04-15,33
101,21709,302,408,2018-05-06,73
101,21709,302,408,2018-05-13,165
101,21709,302,408,2018-05-20,158
101,21709,302,408,2018-06-10,121
101,21709,302,408,2018-06-17,296
101,21709,302,408,2018-06-24,108
101,21709,302,408,2018-07-01,26
101,21709,302,408,2018-07-15,509
101,21709,302,408,2018-07-22,109
101,21709,302,408,2018-07-29,107
101,21709,302,408,2018-08-05,32
101,21709,302,408,2018-08-12,248
101,21709,302,408,2018-08-26,186
101,21709,302,408,2018-09-02,25
101,21709,302,408,2018-09-09,101
101,21709,302,408,2018-09-23,613
101,21709,302,408,2018-09-30,230
101,21709,302,408,2018-10-14,387
101,21709,302,408,2018-10-21,586
101,21709,302,408,2018-10-28,101
101,21709,302,408,2018-11-04,85
101,21709,302,408,2018-11-11,152
101,21709,302,408,2018-11-18,59
101,21709,302,408,2018-11-25,11
101,21709,302,408,2018-12-02,134
101,21709,302,408,2018-12-16,108
101,21714,302,408,2016-09-18,16
101,21714,302,408,2016-10-30,12
101,21714,302,408,2016-11-27,17
101,21714,302,408,2016-12-25,18
101,21714,302,408,2017-02-19,30
101,21714,302,408,2017-04-30,31
101,21714,302,408,2017-05-28,6
101,21714,302,408,2018-02-11,8
101,21714,302,408,2018-05-20,2
101,21714,302,408,2018-06-17,6
101,21714,302,408,2018-07-29,7
101,21715,302,408,2016-05-15,204
101,21715,302,408,2016-05-29,269
101,21715,302,408,2016-06-12,276
101,21715,302,408,2016-06-19,213
101,21715,302,408,2016-06-26,153
101,21715,302,408,2016-07-17,375
101,21715,302,408,2016-07-24,375
101,21715,302,408,2016-07-31,17
101,21715,302,408,2016-08-07,11
101,21715,302,408,2016-09-18,24
101,21715,302,408,2016-10-02,677
101,21715,302,408,2016-10-09,720
101,21715,302,408,2016-10-16,1192
101,21715,302,408,2016-10-23,1520
101,21715,302,408,2016-10-30,1534
101,21715,302,408,2016-11-06,159
101,21715,302,408,2016-11-20,2
101,21715,302,408,2016-11-27,149
101,21715,302,408,2016-12-04,7
101,21715,302,408,2016-12-11,186
101,21715,302,408,2016-12-18,355
101,21715,302,408,2016-12-25,42
101,21715,302,408,2017-01-08,2145
101,21715,302,408,2017-01-15,797
101,21715,302,408,2017-01-22,203
101,21715,302,408,2017-02-12,24
101,21715,302,408,2017-02-19,62
101,21715,302,408,2017-02-26,14
101,21715,302,408,2017-03-05,10
101,21715,302,408,2017-03-26,39
101,21715,302,408,2017-04-30,76
101,21715,302,408,2017-05-28,70
101,21715,302,408,2017-07-02,19
101,21715,302,408,2017-07-30,18
101,21715,302,408,2017-08-27,8
101,21715,302,408,2017-09-10,133
101,21715,302,408,2017-09-17,151
101,21715,302,408,2017-09-24,12
101,21715,302,408,2017-10-01,137
101,21715,302,408,2017-10-08,20
101,21715,302,408,2017-10-15,79
101,21715,302,408,2017-10-29,1509
101,21715,302,408,2017-11-19,28
101,21715,302,408,2018-02-04,139
101,21715,302,408,2018-02-11,27
101,21715,302,408,2018-03-11,104
101,21715,302,408,2018-03-25,32
101,21715,302,408,2018-04-22,6
101,21715,302,408,2018-05-20,210
101,21715,302,408,2018-06-17,6
101,21715,302,408,2018-06-24,11
101,21715,302,408,2018-07-22,157
101,21715,302,408,2018-07-29,162
101,21715,302,408,2018-08-05,259
101,21715,302,408,2018-08-19,51
101,21715,302,408,2018-09-02,136
101,21715,302,408,2018-09-16,73
101,21715,302,408,2018-09-23,332
101,21715,302,408,2018-09-30,317
101,21715,302,408,2018-10-07,102
101,21715,302,408,2018-10-14,102
101,21715,302,408,2018-10-21,366
101,21715,302,408,2018-11-11,409
101,21715,302,408,2018-11-18,509
101,21715,302,408,2018-11-25,130
101,21715,302,408,2018-12-02,5
101,21715,302,408,2018-12-16,200
101,21719,306,407,2017-08-20,364
101,21719,306,407,2017-08-27,303
101,21719,306,407,2017-09-03,313
101,21719,306,407,2017-09-10,292
101,21719,306,407,2017-09-17,109
101,21719,306,407,2017-09-24,19
101,21719,306,407,2017-10-01,173
101,21719,306,407,2017-10-08,6
101,21719,306,407,2017-10-22,291
101,21719,306,407,2017-10-29,515
101,21719,306,407,2017-11-05,180
101,21719,306,407,2017-11-12,144
101,21719,306,407,2017-11-19,440
101,21719,306,407,2017-11-26,117
101,21719,306,407,2017-12-03,430
101,21719,306,407,2017-12-10,114
101,21719,306,407,2017-12-17,224
101,21719,306,407,2017-12-24,37
101,21719,306,407,2018-01-07,325
101,21719,306,407,2018-01-14,508
101,21719,306,407,2018-01-21,157
101,21719,306,407,2018-01-28,442
101,21719,306,407,2018-02-04,96
101,21719,306,407,2018-02-11,214
101,21719,306,407,2018-03-04,318
101,21719,306,407,2018-03-11,2
101,21719,306,407,2018-03-18,553
101,21719,306,407,2018-03-25,220
101,21719,306,407,2018-04-01,390
101,21719,306,407,2018-04-08,98
101,21719,306,407,2018-04-15,4
101,21719,306,407,2018-04-22,38
101,21719,306,407,2018-04-29,11
101,21719,306,407,2018-05-06,7
101,21719,306,407,2018-06-03,27
101,21719,306,407,2018-06-10,80
101,21719,306,407,2018-06-17,5
101,21719,306,407,2018-07-15,39
101,21719,306,407,2018-08-12,33
101,21719,306,407,2018-08-26,128
101,21719,306,407,2018-09-30,23
101,21719,306,407,2018-11-25,7
101,21719,306,407,2018-12-16,10
101,21730,302,408,2018-07-22,32
101,21731,301,405,2017-01-08,8
101,21731,301,405,2017-02-26,18
101,21731,301,405,2017-03-12,88
101,21731,301,405,2017-03-19,249
101,21731,301,405,2017-03-26,153
101,21731,301,405,2017-04-02,275
101,21731,301,405,2017-04-09,131
101,21731,301,405,2017-04-16,78
101,21731,301,405,2017-04-23,68
101,21731,301,405,2017-04-30,2
101,21731,301,405,2017-05-28,91
101,21731,301,405,2017-06-11,1052
101,21731,301,405,2017-06-18,24
101,21731,301,405,2017-07-02,251
101,21731,301,405,2017-07-16,144
101,21731,301,405,2017-07-23,5
101,21731,301,405,2017-07-30,92
101,21731,301,405,2017-08-13,159
101,21731,301,405,2017-08-27,12
101,21731,301,405,2017-09-17,5
101,21731,301,405,2017-09-24,52
101,21731,301,405,2017-10-15,13
101,21731,301,405,2017-10-22,359
101,21731,301,405,2017-10-29,38
101,21731,301,405,2017-11-05,8
101,21731,301,405,2017-11-19,618
101,21731,301,405,2017-11-26,326
101,21731,301,405,2017-12-03,930
101,21731,301,405,2017-12-10,9
101,21731,301,405,2017-12-17,69
101,21731,301,405,2017-12-31,7
101,21731,301,405,2018-01-28,118
101,21731,301,405,2018-02-04,12
101,21731,301,405,2018-03-18,87
101,21731,301,405,2018-03-25,147
101,21731,301,405,2018-04-01,426
101,21731,301,405,2018-04-15,4
101,21731,301,405,2018-05-20,8
101,21731,301,405,2018-05-27,56
101,21731,301,405,2018-06-10,25
101,21731,301,405,2018-06-24,5
101,21731,301,405,2018-07-22,31
101,21731,301,405,2018-09-16,49
101,21731,301,405,2018-09-23,181
101,21731,301,405,2018-09-30,43
101,21731,301,405,2018-10-14,55
101,21731,301,405,2018-10-21,79
101,21731,301,405,2018-10-28,31
101,21731,301,405,2018-11-04,30
101,21731,301,405,2018-11-18,54
101,21731,301,405,2018-11-25,36
101,21731,301,405,2018-12-09,46
101,21731,301,405,2018-12-16,54
101,21735,306,407,2016-12-25,9
101,21735,306,407,2017-02-19,4
101,21735,306,407,2017-04-30,19
101,21735,306,407,2017-10-01,8
101,21735,306,407,2018-02-11,12
101,21735,306,407,2018-04-22,7
101,21735,306,407,2018-06-17,10
101,21735,306,407,2018-06-24,58
101,21735,306,407,2018-08-26,4
101,21735,306,407,2018-09-16,11
101,21735,306,407,2018-09-30,1
101,21735,306,407,2018-10-14,36
101,21735,306,407,2018-11-25,6
101,21740,307,403,2018-07-22,15
101,21740,307,403,2018-11-04,86
101,21740,307,403,2018-11-11,47
101,21740,307,403,2018-11-25,57
101,21740,307,403,2018-12-16,8
101,21740,307,403,2018-12-23,44
101,21743,307,403,2018-12-02,808
101,21743,307,403,2018-12-09,1432
101,21743,307,403,2018-12-16,807
101,21743,307,403,2018-12-23,585
101,21745,303,401,2015-09-06,751
101,21745,303,401,2015-09-13,300
101,21745,303,401,2015-09-20,490
101,21745,303,401,2015-09-27,411
101,21745,303,401,2015-10-04,59
101,21745,303,401,2015-10-18,227
101,21745,303,401,2015-10-25,800
101,21745,303,401,2015-11-01,198
101,21745,303,401,2015-11-15,124
101,21745,303,401,2015-11-29,78
101,21745,303,401,2015-12-06,150
101,21745,303,401,2015-12-13,164
101,21745,303,401,2015-12-20,272
101,21745,303,401,2015-12-27,149
101,21745,303,401,2016-01-03,202
101,21745,303,401,2016-01-10,726
101,21745,303,401,2016-01-17,835
101,21745,303,401,2016-01-24,240
101,21745,303,401,2016-01-31,108
101,21745,303,401,2016-03-06,12
101,21745,303,401,2016-03-13,165
101,21745,303,401,2016-03-20,159
101,21745,303,401,2016-03-27,10
101,21745,303,401,2016-04-03,147
101,21745,303,401,2016-04-10,118
101,21745,303,401,2016-04-17,72
101,21745,303,401,2016-04-24,49
101,21745,303,401,2016-05-01,133
101,21745,303,401,2016-05-15,81
101,21745,303,401,2016-05-22,14
101,21745,303,401,2016-06-19,29
101,21745,303,401,2016-07-31,4
101,21745,303,401,2016-08-28,48
101,21745,303,401,2016-09-25,62
101,21745,303,401,2016-10-30,47
101,21745,303,401,2016-12-25,8
101,21745,303,401,2017-01-22,8
101,21745,303,401,2017-04-16,63
101,21745,303,401,2017-07-30,15
101,21745,303,401,2017-08-27,9
101,21745,303,401,2017-12-03,8
101,21745,303,401,2017-12-17,58
101,21745,303,401,2018-01-28,10
101,21745,303,401,2018-08-19,8
101,21749,303,401,2018-12-02,57
101,21749,303,401,2018-12-09,653
101,21749,303,401,2018-12-16,27
101,21749,303,401,2018-12-23,38
101,21751,306,402,2018-11-11,320
101,21751,306,402,2018-11-25,309
101,21751,306,402,2018-12-09,612
101,21754,305,412,2018-05-27,211
101,21754,305,412,2018-06-10,102
101,21754,305,412,2018-06-17,678
101,21754,305,412,2018-06-24,1067
101,21754,305,412,2018-07-01,509
101,21754,305,412,2018-07-22,605
101,21754,305,412,2018-07-29,161
101,21754,305,412,2018-08-12,58
101,21754,305,412,2018-08-26,321
101,21754,305,412,2018-09-02,5
101,21754,305,412,2018-09-09,7
101,21754,305,412,2018-09-16,79
101,21754,305,412,2018-09-30,341
101,21754,305,412,2018-10-07,530
101,21754,305,412,2018-10-14,28
101,21754,305,412,2018-10-21,16
101,21754,305,412,2018-10-28,356
101,21754,305,412,2018-11-04,766
101,21754,305,412,2018-11-11,156
101,21754,305,412,2018-12-02,12
101,21754,305,412,2018-12-09,94
101,21754,305,412,2018-12-16,8
101,21754,305,412,2018-12-23,434
101,21755,307,403,2018-12-02,131
101,21755,307,403,2018-12-09,560
101,21755,307,403,2018-12-16,192
101,21755,307,403,2018-12-23,680
101,21757,303,406,2018-06-03,15
101,21757,303,406,2018-06-10,48
101,21757,303,406,2018-06-17,26
101,21757,303,406,2018-06-24,56
101,21757,303,406,2018-07-01,7
101,21757,303,406,2018-07-15,55
101,21757,303,406,2018-07-22,40
101,21757,303,406,2018-07-29,4
101,21757,303,406,2018-08-05,16
101,21757,303,406,2018-08-19,11
101,21757,303,406,2018-08-26,32
101,21757,303,406,2018-09-09,8
101,21757,303,406,2018-09-16,7
101,21757,303,406,2018-09-23,6
101,21757,303,406,2018-09-30,10
101,21757,303,406,2018-10-28,25
101,21757,303,406,2018-11-11,28
101,21757,303,406,2018-11-18,18
101,21757,303,406,2018-11-25,4
101,21757,303,406,2018-12-02,6
101,21757,303,406,2018-12-16,9
101,21760,302,408,2018-10-07,13
101,21760,302,408,2018-10-14,44
101,21760,302,408,2018-10-21,8
101,21760,302,408,2018-10-28,9
101,21760,302,408,2018-11-04,19
101,21760,302,408,2018-11-11,55
101,21764,302,408,2015-09-13,350
101,21764,302,408,2015-09-20,377
101,21764,302,408,2015-09-27,302
101,21764,302,408,2015-10-11,284
101,21764,302,408,2015-10-18,616
101,21764,302,408,2015-10-25,52
101,21764,302,408,2015-11-01,49
101,21764,302,408,2015-11-08,24
101,21764,302,408,2015-11-15,208
101,21764,302,408,2015-11-22,261
101,21764,302,408,2015-11-29,81
101,21764,302,408,2015-12-13,685
101,21764,302,408,2015-12-20,183
101,21764,302,408,2015-12-27,452
101,21764,302,408,2016-01-03,141
101,21764,302,408,2016-01-10,803
101,21764,302,408,2016-01-17,1061
101,21764,302,408,2016-01-24,14
101,21764,302,408,2016-01-31,187
101,21764,302,408,2016-02-28,284
101,21764,302,408,2016-03-06,480
101,21764,302,408,2016-03-13,1410
101,21764,302,408,2016-03-20,466
101,21764,302,408,2016-03-27,604
101,21764,302,408,2016-04-03,939
101,21764,302,408,2016-04-10,26
101,21764,302,408,2016-04-17,752
101,21764,302,408,2016-04-24,1407
101,21764,302,408,2016-05-01,534
101,21764,302,408,2016-05-08,103
101,21764,302,408,2016-05-22,536
101,21764,302,408,2016-06-05,106
101,21764,302,408,2016-06-12,346
101,21764,302,408,2016-06-19,237
101,21764,302,408,2016-06-26,172
101,21764,302,408,2016-07-17,309
101,21764,302,408,2016-07-24,262
101,21764,302,408,2016-07-31,492
101,21764,302,408,2016-08-07,89
101,21764,302,408,2016-08-14,253
101,21764,302,408,2016-08-28,154
101,21764,302,408,2016-09-04,103
101,21764,302,408,2016-09-11,336
101,21764,302,408,2016-09-18,264
101,21764,302,408,2016-09-25,233
101,21764,302,408,2016-10-02,83
101,21764,302,408,2016-10-16,253
101,21764,302,408,2016-10-30,609
101,21764,302,408,2016-11-06,667
101,21764,302,408,2016-11-13,39
101,21764,302,408,2016-11-20,145
101,21764,302,408,2016-11-27,58
101,21764,302,408,2016-12-04,609
101,21764,302,408,2016-12-11,598
101,21764,302,408,2016-12-25,884
101,21764,302,408,2017-01-01,272
101,21764,302,408,2017-01-08,2022
101,21764,302,408,2017-01-15,1902
101,21764,302,408,2017-01-22,212
101,21764,302,408,2017-02-05,88
101,21764,302,408,2017-02-12,760
101,21764,302,408,2017-02-19,1099
101,21764,302,408,2017-02-26,201
101,21764,302,408,2017-04-30,10
101,21764,302,408,2017-08-27,4
101,21764,302,408,2018-02-11,12
101,21764,302,408,2018-07-29,6
101,21764,302,408,2018-11-25,21
101,21772,307,403,2018-12-02,41
101,21772,307,403,2018-12-09,68
101,21772,307,403,2018-12-16,29
101,21772,307,403,2018-12-23,13
101,21775,302,408,2017-02-12,568
101,21775,302,408,2017-02-19,642
101,21775,302,408,2017-02-26,279
101,21775,302,408,2017-03-05,288
101,21775,302,408,2017-03-12,739
101,21775,302,408,2017-03-19,533
101,21775,302,408,2017-03-26,120
101,21775,302,408,2017-04-02,187
101,21775,302,408,2017-04-09,242
101,21775,302,408,2017-04-16,53
101,21775,302,408,2017-04-23,311
101,21775,302,408,2017-04-30,150
101,21775,302,408,2017-05-21,461
101,21775,302,408,2017-05-28,190
101,21775,302,408,2017-06-18,180
101,21775,302,408,2017-06-25,484
101,21775,302,408,2017-07-02,342
101,21775,302,408,2017-07-09,436
101,21775,302,408,2017-07-16,457
101,21775,302,408,2017-07-23,321
101,21775,302,408,2017-07-30,632
101,21775,302,408,2017-08-06,32
101,21775,302,408,2017-08-13,67
101,21775,302,408,2017-08-20,12
101,21775,302,408,2017-09-03,163
101,21775,302,408,2017-09-10,348
101,21775,302,408,2017-09-17,264
101,21775,302,408,2017-09-24,1649
101,21775,302,408,2017-10-01,567
101,21775,302,408,2017-10-15,274
101,21775,302,408,2017-10-22,5
101,21775,302,408,2017-10-29,238
101,21775,302,408,2017-11-05,98
101,21775,302,408,2017-11-12,193
101,21775,302,408,2017-11-19,288
101,21775,302,408,2017-11-26,162
101,21775,302,408,2017-12-03,52
101,21775,302,408,2017-12-10,142
101,21775,302,408,2017-12-17,66
101,21775,302,408,2017-12-24,201
101,21775,302,408,2017-12-31,8
101,21775,302,408,2018-01-07,152
101,21775,302,408,2018-01-14,887
101,21775,302,408,2018-01-21,620
101,21775,302,408,2018-01-28,481
101,21775,302,408,2018-02-04,17
101,21775,302,408,2018-02-11,13
101,21775,302,408,2018-03-04,461
101,21775,302,408,2018-03-11,758
101,21775,302,408,2018-03-18,23
101,21775,302,408,2018-03-25,254
101,21775,302,408,2018-04-15,117
101,21775,302,408,2018-04-22,6
101,21775,302,408,2018-05-13,108
101,21775,302,408,2018-05-20,30
101,21775,302,408,2018-05-27,15
101,21775,302,408,2018-06-17,5
101,21775,302,408,2018-07-08,26
101,21775,302,408,2018-07-15,22
101,21775,302,408,2018-07-29,9
101,21775,302,408,2018-09-16,6
101,21775,302,408,2018-09-30,8
101,21775,302,408,2018-10-07,10
101,21775,302,408,2018-11-11,3
101,21775,302,408,2018-12-16,18
101,21775,302,408,2018-12-23,24
101,21777,302,408,2018-09-23,4
101,21777,302,408,2018-09-30,76
101,21777,302,408,2018-10-07,51
101,21777,302,408,2018-10-14,116
101,21777,302,408,2018-10-21,48
101,21777,302,408,2018-10-28,278
101,21777,302,408,2018-11-04,146
101,21777,302,408,2018-11-11,12
101,21777,302,408,2018-11-18,46
101,21777,302,408,2018-11-25,255
101,21777,302,408,2018-12-02,14
101,21777,302,408,2018-12-16,35
101,21777,302,408,2018-12-23,31
101,21779,307,403,2017-04-02,82
101,21779,307,403,2017-04-16,42
101,21779,307,403,2017-04-30,70
101,21779,307,403,2017-05-14,26
101,21779,307,403,2017-06-11,83
101,21779,307,403,2017-06-25,77
101,21779,307,403,2017-07-02,103
101,21779,307,403,2017-07-16,127
101,21779,307,403,2017-07-23,187
101,21779,307,403,2017-07-30,270
101,21779,307,403,2017-08-06,72
101,21779,307,403,2017-08-20,213
101,21779,307,403,2017-08-27,271
101,21779,307,403,2017-09-03,141
101,21779,307,403,2017-09-10,497
101,21779,307,403,2017-09-17,92
101,21779,307,403,2017-10-15,200
101,21779,307,403,2017-10-22,28
101,21779,307,403,2017-10-29,554
101,21779,307,403,2017-11-05,431
101,21779,307,403,2017-11-12,130
101,21779,307,403,2017-11-19,486
101,21779,307,403,2017-11-26,224
101,21779,307,403,2017-12-03,151
101,21779,307,403,2017-12-10,382
101,21779,307,403,2017-12-17,1574
101,21779,307,403,2017-12-24,96
101,21779,307,403,2017-12-31,618
101,21779,307,403,2018-01-07,364
101,21779,307,403,2018-01-14,596
101,21779,307,403,2018-01-21,244
101,21779,307,403,2018-02-04,456
101,21779,307,403,2018-03-04,70
101,21779,307,403,2018-03-11,615
101,21779,307,403,2018-03-18,711
101,21779,307,403,2018-03-25,77
101,21779,307,403,2018-04-01,350
101,21779,307,403,2018-04-15,75
101,21779,307,403,2018-04-22,31
101,21779,307,403,2018-04-29,7
101,21779,307,403,2018-05-13,55
101,21779,307,403,2018-05-20,14
101,21779,307,403,2018-05-27,67
101,21779,307,403,2018-06-03,55
101,21779,307,403,2018-06-10,15
101,21779,307,403,2018-06-17,103
101,21779,307,403,2018-06-24,39
101,21779,307,403,2018-07-15,204
101,21779,307,403,2018-09-02,154
101,21779,307,403,2018-09-09,417
101,21779,307,403,2018-09-23,1160
101,21779,307,403,2018-09-30,184
101,21779,307,403,2018-10-07,53
101,21779,307,403,2018-10-14,452
101,21779,307,403,2018-10-21,129
101,21779,307,403,2018-10-28,1167
101,21779,307,403,2018-11-04,684
101,21779,307,403,2018-11-11,17
101,21779,307,403,2018-11-18,187
101,21779,307,403,2018-11-25,20
101,21779,307,403,2018-12-02,194
101,21779,307,403,2018-12-09,58
101,21779,307,403,2018-12-16,56
101,21779,307,403,2018-12-23,226
101,21780,306,407,2016-07-24,16
101,21780,306,407,2016-07-31,118
101,21780,306,407,2016-08-07,61
101,21780,306,407,2016-08-14,66
101,21780,306,407,2016-08-21,65
101,21780,306,407,2016-08-28,13
101,21780,306,407,2016-09-04,86
101,21780,306,407,2016-09-11,17
101,21780,306,407,2016-09-18,7
101,21780,306,407,2016-09-25,63
101,21780,306,407,2016-10-02,34
101,21780,306,407,2016-10-09,70
101,21780,306,407,2016-10-16,25
101,21780,306,407,2016-10-23,26
101,21780,306,407,2016-10-30,13
101,21780,306,407,2016-11-06,23
101,21780,306,407,2016-11-13,7
101,21780,306,407,2016-11-20,47
101,21780,306,407,2016-12-04,61
101,21780,306,407,2016-12-11,33
101,21780,306,407,2016-12-18,7
101,21780,306,407,2016-12-25,93
101,21780,306,407,2017-01-01,46
101,21780,306,407,2017-01-08,50
101,21780,306,407,2017-01-15,49
101,21780,306,407,2017-02-12,23
101,21780,306,407,2017-02-19,22
101,21780,306,407,2017-02-26,10
101,21780,306,407,2017-03-05,39
101,21780,306,407,2017-03-12,27
101,21780,306,407,2017-03-19,15
101,21780,306,407,2017-04-02,115
101,21780,306,407,2017-04-09,39
101,21780,306,407,2017-04-16,28
101,21780,306,407,2017-04-23,97
101,21780,306,407,2017-04-30,310
101,21780,306,407,2017-05-07,15
101,21780,306,407,2017-05-14,29
101,21780,306,407,2017-05-21,22
101,21780,306,407,2017-05-28,73
101,21780,306,407,2017-06-04,28
101,21780,306,407,2017-06-11,75
101,21780,306,407,2017-06-25,28
101,21780,306,407,2017-07-09,7
101,21780,306,407,2017-07-16,85
101,21780,306,407,2017-07-23,25
101,21780,306,407,2017-07-30,9
101,21780,306,407,2017-08-06,150
101,21780,306,407,2017-08-13,111
101,21780,306,407,2017-08-20,149
101,21780,306,407,2017-08-27,46
101,21780,306,407,2017-09-03,27
101,21780,306,407,2017-09-10,67
101,21780,306,407,2017-09-17,184
101,21780,306,407,2017-09-24,34
101,21780,306,407,2017-10-01,170
101,21780,306,407,2017-10-08,17
101,21780,306,407,2017-10-15,34
101,21780,306,407,2017-10-22,8
101,21780,306,407,2017-10-29,56
101,21780,306,407,2017-11-05,64
101,21780,306,407,2017-11-12,49
101,21780,306,407,2017-11-19,57
101,21780,306,407,2017-11-26,75
101,21780,306,407,2017-12-03,8
101,21780,306,407,2017-12-10,68
101,21780,306,407,2017-12-17,5
101,21780,306,407,2017-12-24,32
101,21780,306,407,2017-12-31,2
101,21780,306,407,2018-01-07,37
101,21780,306,407,2018-01-14,127
101,21780,306,407,2018-01-21,50
101,21780,306,407,2018-01-28,15
101,21780,306,407,2018-02-11,14
101,21780,306,407,2018-03-11,19
101,21780,306,407,2018-03-18,9
101,21780,306,407,2018-03-25,18
101,21780,306,407,2018-04-29,3
101,21780,306,407,2018-06-17,3
101,21780,306,407,2018-06-24,9
101,21780,306,407,2018-07-29,2
101,21780,306,407,2018-11-25,6
101,21781,307,403,2018-11-04,3356
101,21781,307,403,2018-11-11,2848
101,21781,307,403,2018-11-18,4349
101,21781,307,403,2018-11-25,2852
101,21781,307,403,2018-12-02,1871
101,21781,307,403,2018-12-09,623
101,21781,307,403,2018-12-16,914
101,21781,307,403,2018-12-23,160
101,21785,305,412,2018-05-06,209
101,21785,305,412,2018-05-13,316
101,21785,305,412,2018-05-20,405
101,21785,305,412,2018-05-27,1423
101,21785,305,412,2018-06-03,10
101,21785,305,412,2018-06-24,423
101,21785,305,412,2018-07-08,245
101,21785,305,412,2018-07-15,938
101,21785,305,412,2018-07-22,91
101,21785,305,412,2018-07-29,106
101,21785,305,412,2018-08-12,205
101,21785,305,412,2018-08-19,283
101,21785,305,412,2018-08-26,651
101,21785,305,412,2018-09-02,69
101,21785,305,412,2018-09-16,608
101,21785,305,412,2018-10-14,337
101,21785,305,412,2018-10-28,108
101,21785,305,412,2018-11-11,201
101,21785,305,412,2018-11-18,206
101,21785,305,412,2018-12-23,201
101,21787,302,408,2016-09-18,11
101,21787,302,408,2016-10-30,14
101,21787,302,408,2016-11-27,6
101,21787,302,408,2016-12-25,10
101,21787,302,408,2017-02-19,11
101,21787,302,408,2017-04-30,4
101,21787,302,408,2018-02-11,9
101,21787,302,408,2018-07-29,3
101,21791,302,408,2018-06-24,2
101,21791,302,408,2018-08-12,12
101,21793,303,411,2018-04-29,7
101,21793,303,411,2018-07-22,13
101,21793,303,411,2018-08-05,7
101,21793,303,411,2018-09-09,11
101,21793,303,411,2018-09-23,9
101,21793,303,411,2018-09-30,24
101,21793,303,411,2018-10-14,5
101,21793,303,411,2018-10-21,7
101,21793,303,411,2018-10-28,14
101,21793,303,411,2018-11-11,10
101,21793,303,411,2018-12-09,8
101,21793,303,411,2018-12-16,10
101,21795,306,407,2018-06-17,54
101,21795,306,407,2018-07-01,33
101,21795,306,407,2018-07-08,227
101,21795,306,407,2018-07-15,59
101,21795,306,407,2018-07-22,18
101,21795,306,407,2018-07-29,71
101,21795,306,407,2018-08-05,39
101,21795,306,407,2018-08-12,430
101,21795,306,407,2018-08-19,185
101,21795,306,407,2018-08-26,60
101,21795,306,407,2018-09-02,65
101,21795,306,407,2018-09-09,148
101,21795,306,407,2018-09-16,64
101,21795,306,407,2018-09-23,138
101,21795,306,407,2018-09-30,136
101,21795,306,407,2018-10-07,110
101,21795,306,407,2018-10-14,43
101,21795,306,407,2018-10-21,39
101,21795,306,407,2018-10-28,42
101,21795,306,407,2018-11-04,227
101,21795,306,407,2018-11-11,76
101,21795,306,407,2018-11-18,100
101,21795,306,407,2018-11-25,239
101,21795,306,407,2018-12-02,240
101,21795,306,407,2018-12-09,90
101,21795,306,407,2018-12-16,349
101,21795,306,407,2018-12-23,66
101,21807,303,410,2018-09-02,10
101,21807,303,410,2018-10-07,6
101,21807,303,410,2018-11-11,6
101,21807,303,410,2018-12-16,7
101,21808,303,410,2017-06-25,8
101,21808,303,410,2017-09-10,2
101,21808,303,410,2017-09-17,11
101,21808,303,410,2017-11-05,16
101,21808,303,410,2017-11-12,2
101,21808,303,410,2017-11-19,5
101,21808,303,410,2017-12-17,26
